id,ID,subtitle,created_at,updated_at,obtained_date,Temperature,Conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio(wt),crystallinity,Tg,mp,reference,special_memo,composition
5895,lit_tr6857,,2022-03-16 04:02:28.983527+00:00,2022-03-16 04:02:28.983537+00:00,,89.48143704502644,0.00021028054651248604,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5896,lit_tr6858,,2022-03-16 04:02:28.986287+00:00,2022-03-16 04:02:28.986298+00:00,,79.4288059505867,0.00017169710782231066,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5897,lit_tr6859,,2022-03-16 04:02:28.989066+00:00,2022-03-16 04:02:28.989077+00:00,,69.52515923566995,0.00012569638831218423,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
686,lit_tr686,,2022-03-16 04:02:12.897599+00:00,2022-03-16 04:02:12.897611+00:00,,10.266185331511963,6.197734958190712e-07,c5,,,,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 5  PSLiTFSI-b-PEO5000/",c5
5898,lit_tr6860,,2022-03-16 04:02:28.991836+00:00,2022-03-16 04:02:28.991847+00:00,,59.7913948882977,8.380126304647227e-05,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5899,lit_tr6861,,2022-03-16 04:02:28.994602+00:00,2022-03-16 04:02:28.994614+00:00,,49.546737044146084,5.500552580854647e-05,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5900,lit_tr6862,,2022-03-16 04:02:28.997363+00:00,2022-03-16 04:02:28.997374+00:00,,39.91371835903436,3.287986476170081e-05,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5901,lit_tr6863,,2022-03-16 04:02:29.000139+00:00,2022-03-16 04:02:29.000150+00:00,,29.454195961528455,1.7898707481630795e-05,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5902,lit_tr6864,,2022-03-16 04:02:29.002907+00:00,2022-03-16 04:02:29.002918+00:00,,19.241304347826883,5.558031364687281e-06,20190319_5_NPC,,,,,,10/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5903,lit_tr6865,,2022-03-16 04:02:29.005671+00:00,2022-03-16 04:02:29.005682+00:00,,109.68640503807114,0.0004444833839748695,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5904,lit_tr6866,,2022-03-16 04:02:29.008437+00:00,2022-03-16 04:02:29.008448+00:00,,100.59088225078261,0.0003463405848641268,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5905,lit_tr6867,,2022-03-16 04:02:29.011206+00:00,2022-03-16 04:02:29.011217+00:00,,89.70155459634515,0.00026158161903617387,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5906,lit_tr6868,,2022-03-16 04:02:29.013964+00:00,2022-03-16 04:02:29.013975+00:00,,79.63688524590287,0.0002006702861561797,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5907,lit_tr6869,,2022-03-16 04:02:29.016735+00:00,2022-03-16 04:02:29.016747+00:00,,69.52515923566995,0.00013378605114746007,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
687,lit_tr687,,2022-03-16 04:02:12.901084+00:00,2022-03-16 04:02:12.901096+00:00,,0.07949337514111221,2.5801799731383774e-07,c5,,,,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 5  PSLiTFSI-b-PEO5000/",c5
5908,lit_tr6870,,2022-03-16 04:02:29.019520+00:00,2022-03-16 04:02:29.019531+00:00,,59.7913948882977,8.645588930253286e-05,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5909,lit_tr6871,,2022-03-16 04:02:29.022293+00:00,2022-03-16 04:02:29.022304+00:00,,49.546737044146084,5.586995603041766e-05,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5910,lit_tr6872,,2022-03-16 04:02:29.025063+00:00,2022-03-16 04:02:29.025074+00:00,,39.09608241439361,3.1870289208244895e-05,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5911,lit_tr6873,,2022-03-16 04:02:29.027851+00:00,2022-03-16 04:02:29.027862+00:00,,29.914443442992763,1.6556236643553266e-05,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5912,lit_tr6874,,2022-03-16 04:02:29.030623+00:00,2022-03-16 04:02:29.030634+00:00,,19.527619410293198,7.474620795091814e-06,20190319_5_NPC,,,,,,8.89/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5913,lit_tr6875,,2022-03-16 04:02:29.033429+00:00,2022-03-16 04:02:29.033440+00:00,,109.93174309313667,0.00016642515175093383,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5914,lit_tr6876,,2022-03-16 04:02:29.036200+00:00,2022-03-16 04:02:29.036211+00:00,,99.65853717691147,0.0001469071350782922,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5915,lit_tr6877,,2022-03-16 04:02:29.038958+00:00,2022-03-16 04:02:29.038969+00:00,,89.70155459634515,0.0001162686832148212,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5916,lit_tr6878,,2022-03-16 04:02:29.041714+00:00,2022-03-16 04:02:29.041725+00:00,,79.84521028803988,8.919460785390225e-05,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5917,lit_tr6879,,2022-03-16 04:02:29.044462+00:00,2022-03-16 04:02:29.044473+00:00,,69.52515923566995,6.632395697431264e-05,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
688,lit_tr688,,2022-03-16 04:02:12.904539+00:00,2022-03-16 04:02:12.904550+00:00,,130.7264057423148,0.000518278269482857,c5,,,,,,0.019230769/0.923076923/0.05/0.05,,,,,,,,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 5  PSLiTFSI-b-PEO5000/",c5
5918,lit_tr6880,,2022-03-16 04:02:29.047233+00:00,2022-03-16 04:02:29.047244+00:00,,59.97693498452122,4.4217908241588844e-05,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5919,lit_tr6881,,2022-03-16 04:02:29.049996+00:00,2022-03-16 04:02:29.050007+00:00,,49.546737044146084,2.9479896834545487e-05,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5920,lit_tr6882,,2022-03-16 04:02:29.055162+00:00,2022-03-16 04:02:29.055174+00:00,,39.58615067139516,1.6556236643553266e-05,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5921,lit_tr6883,,2022-03-16 04:02:29.074087+00:00,2022-03-16 04:02:29.074114+00:00,,29.60745638717009,8.46769559178222e-06,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5922,lit_tr6884,,2022-03-16 04:02:29.084796+00:00,2022-03-16 04:02:29.084807+00:00,,18.955548919535488,2.932706643709247e-06,20190319_5_NPC,,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5923,lit_tr6885,,2022-03-16 04:02:29.089524+00:00,2022-03-16 04:02:29.089541+00:00,,109.93174309313667,0.0006666958706748376,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5924,lit_tr6886,,2022-03-16 04:02:29.094269+00:00,2022-03-16 04:02:29.094281+00:00,,99.4261772853194,0.0005616110781009419,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5925,lit_tr6887,,2022-03-16 04:02:29.097457+00:00,2022-03-16 04:02:29.097469+00:00,,90.14259234249465,0.0004376062554155004,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5926,lit_tr6888,,2022-03-16 04:02:29.100525+00:00,2022-03-16 04:02:29.100537+00:00,,79.22097196751412,0.00033051209645803447,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5927,lit_tr6889,,2022-03-16 04:02:29.103680+00:00,2022-03-16 04:02:29.103691+00:00,,69.52515923566995,0.00023090383777601633,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
689,lit_tr689,,2022-03-16 04:02:12.907974+00:00,2022-03-16 04:02:12.907986+00:00,,120.04922618392294,0.00042954631732048754,c5,,,,,,0.019230769/0.923076923/0.05/0.05,,,,,,,,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 5  PSLiTFSI-b-PEO5000/",c5
5928,lit_tr6890,,2022-03-16 04:02:29.106817+00:00,2022-03-16 04:02:29.106829+00:00,,59.05129669651211,0.00016131507097944458,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5929,lit_tr6891,,2022-03-16 04:02:29.109929+00:00,2022-03-16 04:02:29.109941+00:00,,49.546737044146084,0.00010263291918746582,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5930,lit_tr6892,,2022-03-16 04:02:29.113046+00:00,2022-03-16 04:02:29.113058+00:00,,39.09608241439361,5.7639784393518124e-05,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5931,lit_tr6893,,2022-03-16 04:02:29.116259+00:00,2022-03-16 04:02:29.116271+00:00,,29.454195961528455,3.137718623969433e-05,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5932,lit_tr6894,,2022-03-16 04:02:29.119548+00:00,2022-03-16 04:02:29.119560+00:00,,19.527619410293198,1.3518406696508466e-05,20190319_5_NPC,,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  ,20190319_5_NPC
5933,lit_tr6895,,2022-03-16 04:02:29.122537+00:00,2022-03-16 04:02:29.122548+00:00,,30.0,0.0067,1208_3_bob,,,,,,0.36/11.79,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
5934,lit_tr6896,,2022-03-16 04:02:29.125322+00:00,2022-03-16 04:02:29.125333+00:00,,30.0,0.0063,1208_3_bob,,,,,,0.32/8.25,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
5935,lit_tr6897,,2022-03-16 04:02:29.128483+00:00,2022-03-16 04:02:29.128495+00:00,,30.0,0.0065,1208_3_bob,,,,,,0.31/7.5/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
5936,lit_tr6898,,2022-03-16 04:02:29.131649+00:00,2022-03-16 04:02:29.131660+00:00,,30.0,0.0069,1208_3_bob,,,,,,0.34/5.86/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
5937,lit_tr6899,,2022-03-16 04:02:29.134410+00:00,2022-03-16 04:02:29.134421+00:00,,30.0,0.0115,1208_3_bib,,,,,,1/11.79,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
69,lit_tr69,,2022-03-16 04:02:11.096079+00:00,2022-03-16 04:02:11.096090+00:00,,69.91411834065377,0.0009229347678601106,1s,,,,,,0.336/0.0448/0.309,,,,,59.0,-72.0,63.0,not available,"43221 Masaru Heishi a,c, Hiroki Niwa a, Takahiro Uno a, Masataka Kubo b, Takahito Itoh 2013 Division of Chemistry for Materials, Graduate School of Engineering, Mie University, 1577 Kurimamachiya-cho, Tsu, Mie 514-8507, Japan Japan Electrochimica Acta Polymer electrolytes based on polyanionic lithium salts PEO/poly(lithium acrylate) 1/6   PEO600000/poly(lithium acrylate)",1s
690,lit_tr690,,2022-03-16 04:02:12.911416+00:00,2022-03-16 04:02:12.911427+00:00,,110.56660226623029,0.00040348277585695863,c5,,,,,,0.019230769/0.923076923/0.05/0.05,,,,,,,,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 5  PSLiTFSI-b-PEO5000/",c5
5938,lit_tr6900,,2022-03-16 04:02:29.137180+00:00,2022-03-16 04:02:29.137191+00:00,,30.0,0.0108,1208_3_bib,,,,,,1/8.25,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5939,lit_tr6901,,2022-03-16 04:02:29.140320+00:00,2022-03-16 04:02:29.140331+00:00,,30.0,0.0112,1208_3_bib,,,,,,1/7.5/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5940,lit_tr6902,,2022-03-16 04:02:29.143475+00:00,2022-03-16 04:02:29.143486+00:00,,30.0,0.0118,1208_3_bib,,,,,,1/5.86/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5941,lit_tr6903,,2022-03-16 04:02:29.145952+00:00,2022-03-16 04:02:29.145964+00:00,,30.0,0.00302,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5942,lit_tr6904,,2022-03-16 04:02:29.148421+00:00,2022-03-16 04:02:29.148432+00:00,,80.19340597602638,0.012075274163769748,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5943,lit_tr6905,,2022-03-16 04:02:29.150904+00:00,2022-03-16 04:02:29.150915+00:00,,70.15013735438498,0.010613582498702655,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5944,lit_tr6906,,2022-03-16 04:02:29.153371+00:00,2022-03-16 04:02:29.153383+00:00,,60.06393167448334,0.008363999534983544,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5945,lit_tr6907,,2022-03-16 04:02:29.155858+00:00,2022-03-16 04:02:29.155869+00:00,,49.991034258119896,0.006272114818143508,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5946,lit_tr6908,,2022-03-16 04:02:29.158321+00:00,2022-03-16 04:02:29.158332+00:00,,40.19230327900192,0.004093256875627346,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5947,lit_tr6909,,2022-03-16 04:02:29.161074+00:00,2022-03-16 04:02:29.161085+00:00,,30.0,0.0067,1208_3_bob,,,,,,0.36/11.79,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
691,lit_tr691,,2022-03-16 04:02:12.914851+00:00,2022-03-16 04:02:12.914862+00:00,,100.91600394639636,0.00039105063910120657,c5,,,,,,0.019230769/0.923076923/0.05/0.05,,,,,,,,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 5  PSLiTFSI-b-PEO5000/",c5
5948,lit_tr6910,,2022-03-16 04:02:29.163850+00:00,2022-03-16 04:02:29.163861+00:00,,30.0,0.0063,1208_3_bob,,,,,,0.32/8.25,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
5949,lit_tr6911,,2022-03-16 04:02:29.166986+00:00,2022-03-16 04:02:29.166998+00:00,,30.0,0.0065,1208_3_bob,,,,,,0.31/7.5/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
5950,lit_tr6912,,2022-03-16 04:02:29.170175+00:00,2022-03-16 04:02:29.170186+00:00,,30.0,0.0069,1208_3_bob,,,,,,0.34/5.86/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bob
5951,lit_tr6913,,2022-03-16 04:02:29.172953+00:00,2022-03-16 04:02:29.172964+00:00,,30.0,0.0115,1208_3_bib,,,,,,1/11.79,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5952,lit_tr6914,,2022-03-16 04:02:29.175710+00:00,2022-03-16 04:02:29.175721+00:00,,30.0,0.0108,1208_3_bib,,,,,,1/8.25,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5953,lit_tr6915,,2022-03-16 04:02:29.178841+00:00,2022-03-16 04:02:29.178852+00:00,,30.0,0.0112,1208_3_bib,,,,,,1/7.5/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5954,lit_tr6916,,2022-03-16 04:02:29.181982+00:00,2022-03-16 04:02:29.181994+00:00,,30.0,0.0118,1208_3_bib,,,,,,1/5.86/4.13,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5955,lit_tr6917,,2022-03-16 04:02:29.184462+00:00,2022-03-16 04:02:29.184474+00:00,,30.0,0.00302,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5956,lit_tr6918,,2022-03-16 04:02:29.186923+00:00,2022-03-16 04:02:29.186934+00:00,,80.19340597602638,0.012075274163769748,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5957,lit_tr6919,,2022-03-16 04:02:29.189373+00:00,2022-03-16 04:02:29.189384+00:00,,70.15013735438498,0.010613582498702655,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
692,lit_tr692,,2022-03-16 04:02:12.918286+00:00,2022-03-16 04:02:12.918297+00:00,,90.76849972414982,0.00034503567395239903,c5,,,,,,0.019230769/0.923076923/0.05/0.05,,,,,,,,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 5  PSLiTFSI-b-PEO5000/",c5
5958,lit_tr6920,,2022-03-16 04:02:29.191853+00:00,2022-03-16 04:02:29.191864+00:00,,60.06393167448334,0.008363999534983544,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5959,lit_tr6921,,2022-03-16 04:02:29.194316+00:00,2022-03-16 04:02:29.194327+00:00,,49.991034258119896,0.006272114818143508,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5960,lit_tr6922,,2022-03-16 04:02:29.196788+00:00,2022-03-16 04:02:29.196799+00:00,,40.19230327900192,0.004093256875627346,1208_3_bib,,,,,,1,,,,,,,,10.1016/j.electacta.2018.10.079,43544       Tg etc. will be inputted in the future thesis  ,1208_3_bib
5961,lit_tr6923,,2022-03-16 04:02:29.199569+00:00,2022-03-16 04:02:29.199580+00:00,,29.865873000000022,0.0009248195460880919,LiFSI,,,,,,,50/50,,,,,,,10.1016/j.ssi.2018.10.018,43544       Tg etc. will be inputted in the future thesis  ,LiFSI
5962,lit_tr6924,,2022-03-16 04:02:29.202346+00:00,2022-03-16 04:02:29.202357+00:00,,39.86587300000002,0.0015324241938904244,LiFSI,,,,,,,50/50,,,,,,,10.1016/j.ssi.2018.10.018,43544       Tg etc. will be inputted in the future thesis  ,LiFSI
