id,title,subtitle,tags,created_at,updated_at,obtained_date,temperature,conductivity,component1,component2,component3,component4,component5,component6,mol_ratio,wt_ratio,melting_temp,inorg_name,inorg_contain_ratio,crystallinity,Tg,mp,reference,special_memo
5756,lit_tr6718,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.770184714594393,9.069972808017235e-08,53,281,,,,,12/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5757,lit_tr6719,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,69.8460964996487,0.00012155925504729849,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
672,lit_tr672,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,10.383668772565727,2.924280309725588e-07,194,5,251,252,,,0.05/0.8/0.05/0.05,,,,,,,,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 3  PSLiTFSI-b-PEO5000/"
5758,lit_tr6720,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,65.0630237253921,9.551022657203831e-05,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5759,lit_tr6721,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,59.738240226065955,7.504326491876286e-05,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5760,lit_tr6722,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,54.70882496865261,5.86245875796107e-06,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5761,lit_tr6723,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,49.57631483878811,2.47750741284578e-06,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5762,lit_tr6724,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,39.77874449017736,7.678683779990119e-07,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5763,lit_tr6725,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,29.77754606081203,2.299301962381886e-07,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5764,lit_tr6726,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.874272906189276,8.17933892848404e-08,53,281,,,,,20/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5765,lit_tr6727,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,70.27463559186327,0.0002038106775071783,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5766,lit_tr6728,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,64.92436374530911,0.0001902399598582424,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5767,lit_tr6729,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,60.41151596241207,0.0001715591813071736,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
673,lit_tr673,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,-0.24747423254348178,1.1083068054856682e-07,194,5,251,252,,,0.05/0.8/0.05/0.05,,,,,,,,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 3  PSLiTFSI-b-PEO5000/"
5768,lit_tr6730,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,54.96973921826714,9.829212023823544e-06,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5769,lit_tr6731,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,49.702668353210754,4.299485205200363e-06,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5770,lit_tr6732,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,39.660037934053605,1.083709095041074e-06,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5771,lit_tr6733,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,29.77754606081203,3.0289824575162245e-07,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5772,lit_tr6734,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.978435098849275,9.387902674199686e-08,53,281,,,,,30/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5773,lit_tr6735,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,109.51599087683775,0.0006340726742929792,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5774,lit_tr6736,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,99.59746976055328,0.0005336699231206344,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5775,lit_tr6737,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,89.13406909788893,0.00040702929570271985,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5776,lit_tr6738,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,79.98376987839214,0.00028131822009553757,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5777,lit_tr6739,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,69.6422814982983,0.0001992807002722791,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
674,lit_tr674,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,130.48807065845887,0.00010180450579712864,194,5,251,252,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 4  PSLiTFSI-b-PEO5000/"
5778,lit_tr6740,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,59.88925893251064,0.00012792395314845502,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5779,lit_tr6741,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,49.43064516129033,7.817144290714086e-05,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5780,lit_tr6742,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,39.80336787564829,4.3287612810830944e-05,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5781,lit_tr6743,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,30.001977514555506,2.0677975736512677e-05,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5782,lit_tr6744,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.42895756636375,8.111308307896874e-06,52,50,,,,,2.4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5783,lit_tr6745,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,109.51599087683775,0.0006997127475846216,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5784,lit_tr6746,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,98.7711822660105,0.0005606129189998868,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5785,lit_tr6747,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,90.18012512030828,0.00040702929570271985,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5786,lit_tr6748,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,79.24206534422416,0.00031044066825329123,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5787,lit_tr6749,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,69.6422814982983,0.00023101297000831895,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
675,lit_tr675,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,120.50165843475446,9.562754357187875e-05,194,5,251,252,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 4  PSLiTFSI-b-PEO5000/"
5788,lit_tr6750,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,59.88925893251064,0.00015578059883829197,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5789,lit_tr6751,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,50.25972370957385,0.00010249323173276473,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5790,lit_tr6752,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,39.60890637945357,5.271389821830872e-05,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5791,lit_tr6753,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,29.8195024077055,2.919044002468132e-05,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5792,lit_tr6754,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.76949563530576,1.3604727255714797e-05,52,50,,,,,4/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5793,lit_tr6755,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,109.73479497410722,0.0002955209235202899,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5794,lit_tr6756,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,100.59658158614423,0.00024267594974416832,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5795,lit_tr6757,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,90.29588605044785,0.00018970329150362015,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5796,lit_tr6758,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,80.29827586206989,0.00015578059883829197,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5797,lit_tr6759,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,69.89404046550635,0.00010504862551026236,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
676,lit_tr676,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,110.56660226623029,9.562754357187875e-05,194,5,251,252,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 4  PSLiTFSI-b-PEO5000/"
5798,lit_tr6760,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,60.08481601891634,7.626985859023606e-05,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5799,lit_tr6761,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,49.98534427169244,5.018047400644979e-05,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5800,lit_tr6762,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,39.696836847947225,2.7111595745321515e-05,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5801,lit_tr6763,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,29.311270203205822,1.538741884408698e-05,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5802,lit_tr6764,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.76420406572771,6.997127475846206e-06,52,50,,,,,6/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5803,lit_tr6765,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,109.44246691550802,0.00035111917342151635,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5804,lit_tr6766,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,100.31803577343499,0.00028131822009553757,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5805,lit_tr6767,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,89.76944958558022,0.00021456100865543075,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5806,lit_tr6768,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,79.80038347159257,0.00016772543638206576,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5807,lit_tr6769,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,71.07225614410015,0.00011592340336655224,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
677,lit_tr677,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,99.69287096467502,8.437504160732565e-05,194,5,251,252,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 4  PSLiTFSI-b-PEO5000/"
5808,lit_tr6770,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,60.08481601891634,7.260433748634358e-05,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5809,lit_tr6771,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,49.777108692539855,3.9226800588484585e-05,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5810,lit_tr6772,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,39.50164644714084,2.0174967055802557e-05,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5811,lit_tr6773,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,29.859943563558375,9.637340850555008e-06,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5812,lit_tr6774,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.76420406572771,4.070292957027197e-06,52,51,,,,,3/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5813,lit_tr6775,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,110.02757009345879,0.000171907220185858,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5814,lit_tr6776,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,99.4848839130807,0.0001596645701620193,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5815,lit_tr6777,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,90.82385198934782,0.00012481209830713202,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5816,lit_tr6778,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,79.80038347159257,8.62638579405748e-05,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5817,lit_tr6779,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,69.89404046550635,6.579332246575704e-05,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
678,lit_tr678,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,91.35002988900243,7.681340198784161e-05,194,5,251,252,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 4  PSLiTFSI-b-PEO5000/"
5818,lit_tr6780,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,59.86336483792462,4.3287612810830944e-05,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5819,lit_tr6781,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,50.193848580442534,3.066415602632525e-05,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5820,lit_tr6782,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,39.30669945960972,1.616427199722046e-05,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5821,lit_tr6783,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,29.859943563558375,8.951002073939183e-06,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5822,lit_tr6784,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,19.76420406572771,2.8131822009553797e-06,52,51,,,,,5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5823,lit_tr6785,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,110.02757009345879,0.0001805861719581398,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5824,lit_tr6786,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,100.03990484071164,0.00016772543638206576,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5825,lit_tr6787,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,90.55967741935541,0.00013773281798599383,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5826,lit_tr6788,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,79.80038347159257,0.00010766773117631482,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5827,lit_tr6789,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,69.89404046550635,8.211802631548897e-05,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
679,lit_tr679,,,2022-03-16 04:02:12,2022-03-16 04:02:12,,80.42453245071704,7.444662259767033e-05,194,5,251,252,,,0.027777778/0.888888889/0.05/0.05,,,,,,-38.4,65.1,10.1016/j.jpowsour.2008.10.113,"43278 Adriana A. Rojas,†,‡ Sebnem Inceoglu,‡ Nikolaus G. Mackay,† Jacob L. Thelen,†,‡ Didier Devaux,‡,∥ Gregory M. Stone,⊥ and Nitash P. Balsara 2015 Department of Chemical and Biomolecular Engineering, University of California, Berkeley, Berkeley, California 94720, United States ‡Joint Center for Energy Storage Research (JCESR), §Materials Sciences Division, and ∥Environmental Energy Technologies Division, Lawrence Berkeley National Laboratory, Berkeley, California 94720, United States ⊥Malvern Instruments Inc., 117 Flanders Road, Westborough, Massachusetts 01581, United States USA Macromolecules Eﬀect of Lithium-Ion Concentration on Morphology and Ion Transport in Single-Ion-Conducting Block Copolymer Electrolytes  5 4  PSLiTFSI-b-PEO5000/"
5828,lit_tr6790,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,59.86336483792462,6.110774486184387e-05,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5829,lit_tr6791,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,49.98534427169244,3.827257656462856e-05,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5830,lit_tr6792,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,40.480041724618275,2.5180799715119805e-05,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5831,lit_tr6793,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,29.67683139730093,1.3943924632810057e-05,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5832,lit_tr6794,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,20.2787573194542,3.181806735055893e-06,52,51,,,,,7.5/1,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5833,lit_tr6795,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,109.7050222662051,0.00041461695597968184,61,,,,,,,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5834,lit_tr6796,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,99.74156626506067,0.00031622776601683783,61,,,,,,,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
5835,lit_tr6797,,,2022-03-16 04:02:28,2022-03-16 04:02:28,,90.28353687177128,0.00023474061350396144,61,,,,,,,,,,,,,,https://tel.archives-ouvertes.fr/tel-01179993,43544       Tg etc. will be inputted in the future thesis  
